"Country or Area","Year","Value","Value Footnotes"
"Malaysia","1979","21602645098.2363",""
"Malaysia","1978","16658322458.6295",""
"Malaysia","1977","13975278668.2126",""
"Malaysia","1976","11753574870.1705",""
"Malaysia","1975","9890359225.08049",""
"Malaysia","1974","10100863610.7616",""
"Malaysia","1973","8150688760.48274",""
"Malaysia","1972","5364357955.45827",""
"Malaysia","1971","4514334715.05719",""
"Malaysia","1970","4276665285.75357",""
"Malaysia","1969","4050763016.35468",""
"Malaysia","1968","3667209741.97392",""
"Malaysia","1967","3515850936.49868",""
"Malaysia","1966","3392767687.16149",""
"Malaysia","1965","3187851274.02843",""
"Malaysia","1964","2899751387.78472",""
"Malaysia","1963","2708474919.40261",""
"Malaysia","1962","2543810830.68455",""
"Malaysia","1961","2422724545.02623",""
"Malaysia","1960","2441020461.96574",""
"Maldives","2011","2050135787.65109",""
"Maldives","2010","2075500000",""
"Maldives","2009","1942031250",""
"Maldives","2008","1891632812.5",""
"Maldives","2007","1541976562.5",""
"Maldives","2006","1303375000",""
"Maldives","2005","992476562.5",""
"Maldives","2004","1058781250",""
"Maldives","2003","932125000",""
"Maldives","2002","814476562.5",""
"Maldives","2001","788390522.875817",""
"Maldives","2000","624337143.585387",""
"Maldives","1999","589239757.009346",""
"Maldives","1998","540096400.169924",""
"Maldives","1997","508223603.228547",""
"Maldives","1996","450382327.952421",""
"Maldives","1995","398988954.970263",""
"Maldives","1994","355884383.08887",""
"Maldives","1993","322326642.335766",""
"Maldives","1992","284853358.561968",""
"Maldives","1991","244468292.682927",""
"Maldives","1990","215089005.235602",""
"Maldives","1989","189535398.230089",""
"Maldives","1988","168610478.359909",""
"Maldives","1987","141268980.477223",""
"Maldives","1986","141902097.902098",""
"Maldives","1985","127154929.577465",""
"Maldives","1984","109503546.099291",""
"Maldives","1983","57829787.2340426",""
"Maldives","1982","47935843.7935844",""
"Maldives","1981","44781456.9536424",""
"Maldives","1980","42463576.1589404",""
"Mali","2011","10589925352.0872",""
"Mali","2010","9422377318.8853",""
"Mali","2009","8964687644.27577",""
"Mali","2008","8738080882.51714",""
"Mali","2007","7146284975.06625",""
"Mali","2006","5866095675.49046",""
"Mali","2005","5305318991.4217",""
"Mali","2004","4874185884.19226",""
"Mali","2003","4362442242.55878",""
"Mali","2002","3342815644.19128",""
"Mali","2001","2629733711.66648",""
"Mali","2000","2422469641.47315",""
"Mali","1999","2570426031.05728",""
"Mali","1998","2596836146.94754",""
"Mali","1997","2475182970.20661",""
"Mali","1996","2619098932.86565",""
"Mali","1995","2466152468.30852",""
"Mali","1994","1762717928.7364",""
"Mali","1993","2677991265.8317",""
"Mali","1992","2846471287.80227",""
"Mali","1991","2422848180.89406",""
"Mali","1990","2421179436.35458",""
"Mali","1989","2007792923.61183",""
"Mali","1988","1947802224.83132",""
"Mali","1987","1931555358.27252",""
"Mali","1986","1678332703.03483",""
"Mali","1985","1313690786.69329",""
"Mali","1984","1311347870.84352",""
"Mali","1983","1294461580.94733",""
"Mali","1982","1327383915.32973",""
"Mali","1981","1493659030.03044",""
"Mali","1980","1787342744.99432",""
"Mali","1979","1595427838.10249",""
"Mali","1978","1222707239.51414",""
"Mali","1977","1049841480.10582",""
"Mali","1976","939229970.798503",""
"Mali","1975","830714117.57046",""
"Mali","1974","538748846.632816",""
"Mali","1973","563686693.71506",""
"Mali","1972","485737716.221979",""
"Mali","1971","430096738.400833",""
"Mali","1970","359772473.649799",""
"Mali","1969","340241834.890223",""
"Mali","1968","344763095.276212",""
"Mali","1967","274543557.401993",""
"Malta","2011","8886572143.45288",""
"Malta","2010","8163841059.60265",""
"Malta","2009","8099400960.97627",""
"Malta","2008","8554293727.08674",""
"Malta","2007","7513834699.60697",""
"Malta","2006","6390123590.13841",""
"Malta","2005","5980795755.74103",""
"Malta","2004","5643525281.93441",""
"Malta","2003","5119621569.32049",""
"Malta","2002","4296164768.28161",""
"Malta","2001","3917620727.92241",""
"Malta","2000","3957418082.79925",""
"Malta","1999","3907947937.46914",""
"Malta","1998","3809619583.8411",""
"Malta","1997","3633464750.30678",""
"Malta","1996","3671827860.9798",""
"Malta","1995","3599683395.46889",""
"Malta","1994","2998504391.77827",""
"Malta","1993","2709194765.69239",""
"Malta","1992","3021944632.33295",""
"Malta","1991","2750215016.02264",""
"Malta","1990","2547330284.04418",""
"Malta","1989","2118655299.63572",""
"Malta","1988","2019503791.23407",""
"Malta","1987","1751293215.65363",""
"Malta","1986","1435038037.42227",""
"Malta","1985","1117797224.84509",""
"Malta","1984","1101807300.90927",""
"Malta","1983","1165730172.87418",""
"Malta","1982","1234474742.04426",""
"Malta","1981","1243509858.29479",""
"Malta","1980","1250199056.41834",""
"Malta","1979","1001288245.08798",""
"Malta","1978","793673674.476254",""
"Malta","1977","625563347.403691",""
"Malta","1976","527936892.800231",""
"Malta","1975","474618292.692559",""
"Malta","1974","376081181.817504",""
"Malta","1973","345616069.513506",""
"Malta","1972","295106775.012466",""
"Malta","1971","264578308.927222",""
"Malta","1970","250728829.112117",""
"Marshall Islands","2011","173700000",""
"Marshall Islands","2010","162935849.808117",""
"Marshall Islands","2009","151560778.381533",""
"Marshall Islands","2008","152565763.149451",""
"Marshall Islands","2007","149739017.444696",""
"Marshall Islands","2006","143352031.172085",""
"Marshall Islands","2005","137556822.771548",""
"Marshall Islands","2004","131106365.539613",""
"Marshall Islands","2003","126887585.451759",""
"Marshall Islands","2002","124735071.905407",""
"Marshall Islands","2001","115152142.737309",""
"Marshall Islands","2000","110937729.412641",""
"Marshall Islands","1999","107978893.139292",""
"Marshall Islands","1998","108702067.992581",""
"Marshall Islands","1997","106289109.336044",""
"Marshall Islands","1996","110858000",""
"Marshall Islands","1995","120230000",""
"Marshall Islands","1994","108071000",""
"Marshall Islands","1993","99461000",""
"Marshall Islands","1992","91063000",""
"Marshall Islands","1991","82507000",""
"Marshall Islands","1990","78476000",""
"Marshall Islands","1989","72798000",""
"Marshall Islands","1988","70688000",""
"Marshall Islands","1987","62983000",""
"Marshall Islands","1986","55989000",""
"Marshall Islands","1985","43879000",""
"Marshall Islands","1984","45144000",""
"Marshall Islands","1983","41749000",""
"Marshall Islands","1982","34918000",""
"Marshall Islands","1981","31020000",""
"Mauritania","2011","4075675052.77138",""
"Mauritania","2010","3613898829.36639",""
"Mauritania","2009","3027020111.5163",""
"Mauritania","2008","3585284289.74117",""
"Mauritania","2007","3356758533.56708",""
"Mauritania","2006","3040718540.58079",""
"Mauritania","2005","2184444848.94895",""
"Mauritania","2004","1833445283.01887",""
"Mauritania","2003","1563072653.30951",""
"Mauritania","2002","1324424463.41007",""
"Mauritania","2001","1295536829.06554",""
"Mauritania","2000","1293653473.22014",""
"Mauritania","1999","1405662577.97303",""
"Mauritania","1998","1375114088.01986",""
"Mauritania","1997","1401946882.22159",""
"Mauritania","1996","1442598429.56591",""
"Mauritania","1995","1415296645.18954",""
"Mauritania","1994","1315932677.59992",""
"Mauritania","1993","1249945001.95842",""
"Mauritania","1992","1464392409.33441",""
"Mauritania","1991","1443688856.15012",""
"Mauritania","1990","1019600770.35569",""
"Mauritania","1989","981529400.582536",""
"Mauritania","1988","957377507.370389",""
"Mauritania","1987","909820553.075882",""
"Mauritania","1986","802890746.836975",""
"Mauritania","1985","683193885.003343",""
"Mauritania","1984","726937320.344594",""
"Mauritania","1983","788371855.36131",""
"Mauritania","1982","750214409.950924",""
"Mauritania","1981","747994681.048424",""
"Mauritania","1980","709041451.695004",""
"Mauritania","1979","644070364.540436",""
"Mauritania","1978","544424605.052283",""
"Mauritania","1977","540635390.203281",""
"Mauritania","1976","524407932.295968",""
"Mauritania","1975","475916514.096196",""
"Mauritania","1974","414772351.086572",""
"Mauritania","1973","333731875.186629",""
"Mauritania","1972","265009395.781863",""
"Mauritania","1971","227051055.634483",""
"Mauritania","1970","209348253.104646",""
"Mauritania","1969","199643443.874909",""
"Mauritania","1968","210695184.327399",""
"Mauritania","1967","191221777.800889",""
"Mauritania","1966","180340653.822049",""
"Mauritania","1965","172767212.638348",""
"Mauritania","1964","151897168.025178",""
"Mauritania","1963","113797356.976006",""
"Mauritania","1962","111148586.402234",""
"Mauritania","1961","107726181.218304",""
"Mauritania","1960","92609221.8000538",""
"Mauritius","2011","11313454890.8022",""
"Mauritius","2010","9714391396.60062",""
"Mauritius","2009","8825248711.73869",""
"Mauritius","2008","9641063862.25095",""
"Mauritius","2007","7792060059.61147",""
"Mauritius","2006","6507112279.85467",""
"Mauritius","2005","6283845864.31985",""
"Mauritius","2004","6385691315.22536",""
"Mauritius","2003","5609836353.5637",""
"Mauritius","2002","4767303153.04439",""
"Mauritius","2001","4536544699.05728",""
"Mauritius","2000","4582562397.94315",""
"Mauritius","1999","4291171395.71085",""
"Mauritius","1998","4169672974.23127",""
"Mauritius","1997","4187375887.65948",""
"Mauritius","1996","4421952121.4867",""
"Mauritius","1995","4040342059.56741",""
"Mauritius","1994","3558143642.14255",""
"Mauritius","1993","3263363787.82618",""
"Mauritius","1992","3224265824.18732",""
"Mauritius","1991","2856889162.09058",""
"Mauritius","1990","2653485952.13319",""
"Mauritius","1989","2191101651.23305",""
"Mauritius","1988","2143480497.18503",""
"Mauritius","1987","1888752207.107",""
"Mauritius","1986","1469050658.08639",""
"Mauritius","1985","1080643202.28309",""
"Mauritius","1984","1044926097.46651",""
"Mauritius","1983","1094857359.69514",""
"Mauritius","1982","1082934402.19357",""
"Mauritius","1981","1147187567.65208",""
"Mauritius","1980","1136544231.36451",""
"Mauritius","1979","1216227805.46355",""
"Mauritius","1978","1019634978.35642",""
"Mauritius","1977","827093630.324692",""
"Mauritius","1976","706988627.655376",""
"Mexico","2011","1155316052667.06",""
"Mexico","2010","1035870880242.38",""
"Mexico","2009","882354745911.025",""
"Mexico","2008","1094480339421.64",""
"Mexico","2007","1035929522496.48",""
"Mexico","2006","952276430546.773",""
"Mexico","2005","848947464608.98",""
"Mexico","2004","759777472170.454",""
"Mexico","2003","700324664926.972",""
"Mexico","2002","649075575301.681",""
"Mexico","2001","622092637151.157",""
"Mexico","2000","581426421971.453",""
"Mexico","1999","481202434426.851",""
"Mexico","1998","421214803220.423",""
"Mexico","1997","401480129436.301",""
"Mexico","1996","332908981435.719",""
"Mexico","1995","286698251724.021",""
"Mexico","1994","421725049057.944",""
"Mexico","1993","403195508733.866",""
"Mexico","1992","363609268789.416",""
"Mexico","1991","314453895611.752",""
"Mexico","1990","262709785592.711",""
"Mexico","1989","222977042346.502",""
"Mexico","1988","183144276294.09",""
"Mexico","1987","140263673924.031",""
"Mexico","1986","129440191340.197",""
"Mexico","1985","184473097296.041",""
"Mexico","1984","175632163244.416",""
"Mexico","1983","148866911934.175",""
"Mexico","1982","173720847690.773",""
"Mexico","1981","250083027275.13",""
"Mexico","1980","194356825709.199",""
"Mexico","1979","134540322292.806",""
"Mexico","1978","102517450025.753",""
"Mexico","1977","81825780563.8082",""
"Mexico","1976","89023916066.8009",""
"Mexico","1975","88003982688.6386",""
"Mexico","1974","71976542927.466",""
"Mexico","1973","55271303176.3935",""
"Mexico","1972","45178119326.7936",""
"Mexico","1971","39200879415.8614",""
"Mexico","1970","35541711470.3873",""
"Mexico","1969","32515754313.9653",""
"Mexico","1968","29363632833.6577",""
"Mexico","1967","26556372081.1926",""
"Mexico","1966","24337233447.2126",""
"Mexico","1965","21829715343.885",""
"Mexico","1964","20070134740.9317",""
"Mexico","1963","16936337667.6289",""
"Mexico","1962","15221053213.1887",""
"Mexico","1961","14153954349.0897",""
"Mexico","1960","13056164925.448",""
"Micronesia, Fed. Sts.","2011","318100000",""
"Micronesia, Fed. Sts.","2010","297451432.835357",""
"Micronesia, Fed. Sts.","2009","279788041.137564",""
"Micronesia, Fed. Sts.","2008","263442301.084389",""
"Micronesia, Fed. Sts.","2007","257451533.81988",""
"Micronesia, Fed. Sts.","2006","254517052.762104",""
"Micronesia, Fed. Sts.","2005","250047546.938561",""
"Micronesia, Fed. Sts.","2004","239731783.143063",""
"Micronesia, Fed. Sts.","2003","245121227.383107",""
"Micronesia, Fed. Sts.","2002","241738184.727425",""
"Micronesia, Fed. Sts.","2001","240367264.450022",""
"Micronesia, Fed. Sts.","2000","233611434.360038",""
"Micronesia, Fed. Sts.","1999","221096253.33351",""
"Micronesia, Fed. Sts.","1998","220085752.969763",""
"Micronesia, Fed. Sts.","1997","207370363.140724",""
"Micronesia, Fed. Sts.","1996","219264486.783463",""
"Micronesia, Fed. Sts.","1995","222626697.533657",""
"Micronesia, Fed. Sts.","1994","202500000",""
"Micronesia, Fed. Sts.","1993","198400000",""
"Micronesia, Fed. Sts.","1992","178100000",""
"Micronesia, Fed. Sts.","1991","166200000",""
"Micronesia, Fed. Sts.","1990","147200000",""
"Micronesia, Fed. Sts.","1989","135200000",""
"Micronesia, Fed. Sts.","1988","124700000",""
"Micronesia, Fed. Sts.","1987","116700000",""
"Micronesia, Fed. Sts.","1986","112210000",""
"Micronesia, Fed. Sts.","1983","106500000",""
"Middle East & North Africa (all income levels)","2011","3051461693243.67",""
"Middle East & North Africa (all income levels)","2010","2519300000195.83",""
"Middle East & North Africa (all income levels)","2009","2181721419535.7",""
"Middle East & North Africa (all income levels)","2008","2468826727623.01",""
"Middle East & North Africa (all income levels)","2007","1976346372555.39",""
"Middle East & North Africa (all income levels)","2006","1688246411057.52",""
"Middle East & North Africa (all income levels)","2005","1438944562019.08",""
"Middle East & North Africa (all income levels)","2004","1207064272077.14",""
"Middle East & North Africa (all income levels)","2003","1042013483460.88",""
"Middle East & North Africa (all income levels)","2002","929811130978.968",""
"Middle East & North Africa (all income levels)","2001","930376895135.725",""
"Middle East & North Africa (all income levels)","2000","938461963249.183",""
"Middle East & North Africa (all income levels)","1999","833825211918.832",""
"Middle East & North Africa (all income levels)","1998","777917073810.625",""
"Middle East & North Africa (all income levels)","1997","795210590238.754",""
"Middle East & North Africa (all income levels)","1996","765053204168.066",""
"Middle East & North Africa (all income levels)","1995","678527792874.549",""
"Middle East & North Africa (all income levels)","1994","599240191164.733",""
"Middle East & North Africa (all income levels)","1993","576612813530.112",""
"Middle East & North Africa (all income levels)","1992","572424422929.412",""
"Middle East & North Africa (all income levels)","1991","526291363172.931",""
"Middle East & North Africa (all income levels)","1990","525619315674.148",""
"Middle East & North Africa (all income levels)","1989","471180904076.856",""
"Middle East & North Africa (all income levels)","1988","453941109555.849",""
"Middle East & North Africa (all income levels)","1987","464040270845.015",""
"Middle East & North Africa (all income levels)","1986","504598657814.654",""
"Middle East & North Africa (all income levels)","1985","497594683412.91",""
"Middle East & North Africa (all income levels)","1984","490212611772.452",""
"Middle East & North Africa (all income levels)","1983","483888324348.839",""
"Middle East & North Africa (all income levels)","1982","478260489921.017",""
"Middle East & North Africa (all income levels)","1981","481589833611.813",""
"Middle East & North Africa (all income levels)","1980","464442866383.352",""
"Middle East & North Africa (all income levels)","1979","364712398407.265",""
"Middle East & North Africa (all income levels)","1978","279601868653.891",""
"Middle East & North Africa (all income levels)","1977","261685363713.554",""
"Middle East & North Africa (all income levels)","1976","225165227466.632",""
"Middle East & North Africa (all income levels)","1975","182116564995.811",""
"Middle East & North Africa (all income levels)","1974","165405141204.488",""
"Middle East & North Africa (all income levels)","1973","90789850724.9985",""
"Middle East & North Africa (all income levels)","1972","67668659825.4512",""
"Middle East & North Africa (all income levels)","1971","54973393035.313",""
"Middle East & North Africa (all income levels)","1970","47059897064.1582",""
"Middle East & North Africa (all income levels)","1969","42624369594.4807",""
"Middle East & North Africa (all income levels)","1968","38277695364.2079",""
"Middle East & North Africa (developing only)","2010","1204544957733.24",""
"Middle East & North Africa (developing only)","2009","1061991088810.07",""
"Middle East & North Africa (developing only)","2008","1122206309262.39",""
"Middle East & North Africa (developing only)","2007","903766282688.806",""
"Middle East & North Africa (developing only)","2006","742582430054.832",""
"Middle East & North Africa (developing only)","2005","634318575304.42",""
"Middle East & North Africa (developing only)","2004","549377023617.826",""
"Middle East & North Africa (developing only)","2003","476453960170.166",""
"Middle East & North Africa (developing only)","2002","428130053494.922",""
"Middle East & North Africa (developing only)","2001","436887375399.605",""
"Middle East & North Africa (developing only)","2000","433513681235.067",""
"Middle East & North Africa (developing only)","1999","408874383743.154",""
"Middle East & North Africa (developing only)","1998","386369842690.816",""
"Middle East & North Africa (developing only)","1997","375437169955.141",""
"Middle East & North Africa (developing only)","1996","363085833560.806",""
"Middle East & North Africa (developing only)","1995","315633622743.156",""
"Middle East & North Africa (developing only)","1994","277073048434.364",""
"Middle East & North Africa (developing only)","1993","271437985751.467",""
"Middle East & North Africa (developing only)","1992","268038456175.28",""
"Middle East & North Africa (developing only)","1991","247624862610.204",""
"Middle East & North Africa (developing only)","1990","266302590658.533",""
"Middle East & North Africa (developing only)","1989","247590277336.033",""
"Middle East & North Africa (developing only)","1988","246558663095.654",""
"Middle East & North Africa (developing only)","1987","264722731539.983",""
"Middle East & North Africa (developing only)","1986","312518905429.79",""
"Middle East & North Africa (developing only)","1985","285223454925.551",""
"Middle East & North Africa (developing only)","1984","263479434683.845",""
"Middle East & North Africa (developing only)","1983","249615601635.113",""
"Middle East & North Africa (developing only)","1982","222918096379.753",""
"Middle East & North Africa (developing only)","1981","196300246451.524",""
"Middle East & North Africa (developing only)","1980","201475300371.506",""
"Middle East & North Africa (developing only)","1979","173771130007.326",""
"Middle East & North Africa (developing only)","1978","140841959303.27",""
"Middle East & North Africa (developing only)","1977","129997755445.809",""
"Middle East & North Africa (developing only)","1976","111932198892.718",""
"Middle East & North Africa (developing only)","1975","92442239332.8806",""
"Middle East & North Africa (developing only)","1974","79084394999.5939",""
"Middle East & North Africa (developing only)","1973","51913842319.8564",""
"Middle East & North Africa (developing only)","1972","39398176880.0823",""
"Middle East & North Africa (developing only)","1971","32569196596.7383",""
"Middle East & North Africa (developing only)","1970","28416647901.0347",""
"Middle East & North Africa (developing only)","1969","25884634629.0727",""
"Middle East & North Africa (developing only)","1968","23110052935.9217",""
"Middle East & North Africa (developing only)","1967","20774283704.1745",""
"Middle East & North Africa (developing only)","1966","19357948590.4713",""
"Middle East & North Africa (developing only)","1965","18704624902.2229",""
"Middle income","2011","22975516253226.7",""
"Middle income","2010","19655362372484.6",""
"Middle income","2009","16300272643497",""
"Middle income","2008","16817114058942.1",""
"Middle income","2007","14038638503831.9",""
"Middle income","2006","11334248135853.3",""
"Middle income","2005","9521165005018.24",""
"Middle income","2004","7999686064635.79",""
"Middle income","2003","6729289106408.78",""
"Middle income","2002","5884926227409.59",""
"Middle income","2001","5772883715626.47",""
"Middle income","2000","5720068114507.14",""
"Middle income","1999","5230421488332.35",""
"Middle income","1998","5379109500282.7",""
"Middle income","1997","5569891314040.89",""
"Middle income","1996","5263418815717.36",""
"Middle income","1995","4837896251442.07",""
"Middle income","1994","4274104718051.34",""
"Middle income","1993","3930785055527.36",""
"Middle income","1992","3776866911948.29",""
"Middle income","1991","3607255496440.23",""
"Middle income","1990","3562241388623.37",""
"Middle income","1989","3258943709909.68",""
"Middle income","1988","3055050705121.05",""
"Middle income","1987","2828232736240.9",""
"Middle income","1986","2748504488001.84",""
"Middle income","1985","2636749759670.46",""
"Middle income","1984","2507538458961.33",""
"Middle income","1983","2469247502885.47",""
"Middle income","1982","2523202519124.87",""
"Middle income","1981","2554727263963.48",""
"Middle income","1980","2364813816931.76",""
"Middle income","1979","2020259916129.21",""
"Middle income","1978","1692538391297.09",""
"Middle income","1977","1559671463842.07",""
"Middle income","1976","1381631100394.14",""
"Middle income","1975","1260285296414.84",""
"Middle income","1974","1159932064105.72",""
"Middle income","1973","914887345740.425",""
"Middle income","1972","718838022332.305",""
"Middle income","1971","638953565128.56",""
"Middle income","1970","590530496945.626",""
"Middle income","1969","535104589773.103",""
"Middle income","1968","477185221388.743",""
"Middle income","1967","450538637740.946",""
"Middle income","1966","443883115076.609",""
"Middle income","1965","405982197372.649",""
"Middle income","1964","367111648234.566",""
"Middle income","1963","327540639519.718",""
"Middle income","1962","312876404764.178",""
"Middle income","1961","303502204151.819",""
"Middle income","1960","324825578424.205",""
"Moldova","2011","7000318676.60523",""
"Moldova","2010","5811584073.1849",""
"Moldova","2009","5439439763.80788",""
"Moldova","2008","6054806100.84681",""
"Moldova","2007","4402495921.29332",""
"Moldova","2006","3408454197.89191",""
"Moldova","2005","2988172424.46608",""
"Moldova","2004","2598231467.43671",""
"Moldova","2003","1980901553.51226",""
"Moldova","2002","1661818168.4226",""
"Moldova","2001","1480656884.38462",""
"Moldova","2000","1288420222.94787",""
"Moldova","1999","1170785047.79461",""
"Moldova","1998","1639497206.70391",""
"Moldova","1997","1930071445.21194",""
"Moldova","1996","1695130483.83918",""
"Moldova","1995","1752995313.76689",""
"Moldova","1994","1702314352.74439",""
"Moldova","1993","2371812923.88379",""
"Moldova","1992","2319243406.66602",""
"Moldova","1991","3094567110.11286",""
"Moldova","1990","3592856080.02915",""
"Monaco","2009","6108770905.81155",""
"Monaco","2008","6581080163.11355",""
"Monaco","2007","5974371695.95045",""
"Monaco","2006","4663488363.0977",""
"Monaco","2005","4280072625.97622",""
"Monaco","2004","4110348444.49411",""
"Monaco","2003","3588988600.70294",""
"Monaco","2002","2905973022.1746",""
"Monaco","2001","2671401082.76436",""
"Monaco","2000","2647883820.18625",""
"Monaco","1999","2906009307.6651",""
"Monaco","1998","2934578788.86478",""
"Monaco","1997","2840182191.77105",""
"Monaco","1996","3137848783.08404",""
"Monaco","1995","3130270918.79061",""
"Monaco","1994","2720297738.93904",""
"Monaco","1993","2574439973.17387",""
"Monaco","1992","2737066955.91266",""
"Monaco","1991","2480497547.84881",""
"Monaco","1990","2481316053.85316",""
"Monaco","1989","2010116851.20284",""
"Monaco","1988","2000674667.08261",""
"Monaco","1987","1839095595.25655",""
"Monaco","1986","1515209588.2378",""
"Monaco","1985","1082851076.52158",""
"Monaco","1984","1037314956.25083",""
"Monaco","1983","1092551781.01486",""
"Monaco","1982","1143229071.77943",""
"Monaco","1981","1205166025.51592",""
"Monaco","1980","1378130995.65913",""
"Monaco","1979","1209898293.46372",""
"Monaco","1978","1000535735.38751",""
"Monaco","1977","811250927.388998",""
"Monaco","1976","735339911.935065",""
"Monaco","1975","711922994.225545",""
"Monaco","1974","563939670.704419",""
"Monaco","1973","523552815.119127",""
"Monaco","1972","402460333.237637",""
"Monaco","1971","327651487.962757",""
"Monaco","1970","293073868.023221",""
"Mongolia","2011","8557529910.10739",""
"Mongolia","2010","6200357070.11479",""
"Mongolia","2009","4583834427.36474",""
"Mongolia","2008","5623236707.52472",""
"Mongolia","2007","4234894168.15659",""
"Mongolia","2006","3395917892.19257",""
"Mongolia","2005","2523359940.71208",""
"Mongolia","2004","1992066758.84424",""
"Mongolia","2003","1595297301.45651",""
"Mongolia","2002","1396555772.03794",""
"Mongolia","2001","1267997923.0327",""
"Mongolia","2000","1136896162.14218",""
"Mongolia","1999","1057408608.43579",""
"Mongolia","1998","1124440238.12551",""
"Mongolia","1997","1180934217.40119",""
"Mongolia","1996","1345719435.14958",""
"Mongolia","1995","1452165052.54714",""
"Mongolia","1994","925817089.527829",""
"Mongolia","1993","768401665.820307",""
"Mongolia","1992","1317611862.77556",""
"Mongolia","1991","2379018323.22626",""
"Mongolia","1990","2560785662.91533",""
"Mongolia","1989","3576966794.66667",""
"Mongolia","1988","3204461568",""
"Mongolia","1987","3020611584",""
"Mongolia","1986","2896178858.66667",""
"Mongolia","1985","2186505472",""
"Mongolia","1984","2098734592",""
"Mongolia","1983","2725736618.66667",""
"Mongolia","1982","2552401920",""
"Mongolia","1981","2310099114.66667",""
"Montenegro","2011","4550463277.65201",""
"Montenegro","2010","4110821470.7219",""
"Montenegro","2009","4141382328.42456",""
"Montenegro","2008","4519731946.68229",""
"Montenegro","2007","3668857103.75034",""
"Montenegro","2006","2695897628.90478",""
"Montenegro","2005","2257181942.54446",""
"Montenegro","2004","2073255525.20487",""
"Montenegro","2003","1707662607.75",""
"Montenegro","2002","1284504508.58333",""
"Montenegro","2001","1159891560",""
"Montenegro","2000","984279596.4",""
"Morocco","2011","100221001988.214",""
"Morocco","2010","90802867575.4883",""
"Morocco","2009","90908402631.2523",""
"Morocco","2008","88882967741.9355",""
"Morocco","2007","75226318359.375",""
"Morocco","2006","65637107776.2619",""
"Morocco","2005","59523857868.0203",""
"Morocco","2004","56948015336.0397",""
"Morocco","2003","49822651701.729",""
"Morocco","2002","40416114690.137",""
"Morocco","2001","37724674865.0801",""
"Morocco","2000","37020609824.9576",""
"Morocco","1999","39734023742.7921",""
"Morocco","1998","40021694630.8991",""
"Morocco","1997","33414747559.5675",""
"Morocco","1996","36638763638.8669",""
"Morocco","1995","32986182669.7892",""
"Morocco","1994","30351265891.5571",""
"Morocco","1993","26801064630.6054",""
"Morocco","1992","28450632466.6198",""
"Morocco","1991","27836559831.3913",""
"Morocco","1990","25820725667.7109",""
"Morocco","1989","22847197923.6985",""
"Morocco","1988","22198388383.6938",""
"Morocco","1987","18745983476.9273",""
"Morocco","1986","16994563068.4065",""
"Morocco","1985","12869611447.8784",""
"Morocco","1984","12751251347.8236",""
"Morocco","1983","13941571864.4973",""
"Morocco","1982","15423825336.2112",""
"Morocco","1981","15280300833.285",""
"Morocco","1980","18820809835.899",""
"Morocco","1979","15912133569.2852",""
"Morocco","1978","13236854105.1672",""
"Morocco","1977","11049896742.3889",""
"Morocco","1976","9584323309.12136",""
"Morocco","1975","8984824182.60333",""
"Morocco","1974","7675408485.51421",""
"Morocco","1973","6242177798.33938",""
"Morocco","1972","5074117544.77482",""
"Morocco","1971","4356633663.36634",""
"Morocco","1970","3956328426.04486",""
"Morocco","1969","3651615453.01848",""
"Morocco","1968","3271415867.99723",""
"Morocco","1967","3046339294.53611",""
"Morocco","1966","2876395613.08171",""
"Morocco","1965","2948325264.30195",""
"Morocco","1964","2798345225.92842",""
"Morocco","1963","2657252502.2073",""
"Morocco","1962","2379611069.94995",""
"Morocco","1961","2025693478.27347",""
"Morocco","1960","2037154692.20616",""
"Mozambique","2011","12797754230.5018",""
"Mozambique","2010","9209366610.96045",""
"Mozambique","2009","9674140562.54088",""
"Mozambique","2008","9891264915.12346",""
"Mozambique","2007","8030015309.92638",""
"Mozambique","2006","7096128500.86122",""
"Mozambique","2005","6578515375.76942",""
"Mozambique","2004","5697991419.08415",""
"Mozambique","2003","4666190665.51757",""
"Mozambique","2002","4201325196.38483",""
"Mozambique","2001","4075057668.8025",""
"Mozambique","2000","4248747769.46269",""
"Mozambique","1999","4448023241.57899",""
"Mozambique","1998","4240336762.54804",""
"Mozambique","1997","3751832732.0463",""
"Mozambique","1996","3178648857.4823",""
"Mozambique","1995","2246791389.00157",""
"Mozambique","1994","2162771442.38775",""
"Mozambique","1993","2027650517.82227",""
"Mozambique","1992","1968901449.82406",""
"Mozambique","1991","2695475825.13329",""
"Mozambique","1990","2463238802.85016",""
"Mozambique","1989","2314103817.32494",""
"Mozambique","1988","2093392107.21428",""
"Mozambique","1987","2353866232.07155",""
"Mozambique","1986","5243429413.13242",""
"Mozambique","1985","4458200973.95678",""
"Mozambique","1984","3372752281.12683",""
"Mozambique","1983","3237799680.75135",""
"Mozambique","1982","3615042148.82618",""
"Mozambique","1981","3532095547.76662",""
"Mozambique","1980","3526287699.6084",""
"Namibia","2011","12300698895.4727",""
"Namibia","2010","11133250765.0355",""
"Namibia","2009","8930729289.59169",""
"Namibia","2008","8839796412.99079",""
"Namibia","2007","8805815602.83688",""
"Namibia","2006","7980502215.65731",""
"Namibia","2005","7261676364.20821",""
"Namibia","2004","6605804204.82394",""
"Namibia","2003","4934391534.39153",""
"Namibia","2002","3361161180.15369",""
"Namibia","2001","3546869555.11674",""
"Namibia","2000","3908501440.92219",""
"Namibia","1999","3385824193.81241",""
